,yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,winpct
74,2016,AL,TEX,TEX,W,1,162,81,67,Y,N,N,N,765,5525,1446,257,23,215,436,1220,99,36,70,40,757,700,4.37,1,6,56,4329,1441,201,534,1154,97,190,0.984,Texas Rangers,Globe Life Park in Arlington,2710402,106,105,TEX,TEX,TEX,58.64197531
75,2016,AL,TOR,TOR,E,2,162,81,73,N,Y,N,N,759,5479,1358,276,18,221,632,1362,54,24,55,40,666,613,3.78,0,10,43,4378,1340,183,461,1314,88,144,0.986,Toronto Blue Jays,Rogers Centre,3392099,111,110,TOR,TOR,TOR,54.9382716
76,2016,NL,ARI,ARI,W,4,162,81,93,N,N,N,N,752,5665,1479,285,56,190,463,1427,137,31,50,38,890,821,5.09,2,7,31,4354,1563,202,603,1318,101,143,0.983,Arizona Diamondbacks,Chase Field,2036216,107,108,ARI,ARI,ARI,42.59259259
77,2016,NL,ATL,ATL,E,5,161,81,93,N,N,N,N,649,5514,1404,295,27,122,502,1240,75,34,59,52,779,725,4.51,1,9,39,4343,1414,177,547,1227,101,134,0.983,Atlanta Braves,Turner Field,2020914,102,104,ATL,ATL,ATL,42.23602484
78,2016,NL,CHN,CHC,C,1,162,81,58,Y,N,Y,Y,808,5503,1409,293,30,199,656,1339,66,34,96,37,556,511,3.15,5,15,38,4379,1125,163,495,1441,101,116,0.983,Chicago Cubs,Wrigley Field,3232420,95,93,CHC,CHN,CHN,63.97515528
79,2016,NL,CIN,CIN,C,5,162,81,94,N,N,N,N,716,5487,1403,277,33,164,452,1284,139,51,52,44,854,786,4.91,2,8,28,4326,1457,258,636,1241,102,142,0.983,Cincinnati Reds,Great American Ball Park,1894085,99,100,CIN,CIN,CIN,41.97530864
80,2016,NL,COL,COL,W,3,162,81,87,N,N,N,N,845,5614,1544,318,47,204,494,1330,66,39,40,34,860,779,4.91,2,9,37,4288,1532,181,547,1223,110,148,0.982,Colorado Rockies,Coors Field,2602524,117,117,COL,COL,COL,46.2962963
81,2016,NL,LAN,LAD,W,1,162,81,71,Y,N,N,N,725,5518,1376,272,21,189,525,1321,45,26,58,32,638,598,3.7,3,15,47,4359,1266,165,464,1510,80,101,0.986,Los Angeles Dodgers,Dodger Stadium,3703312,93,92,LAD,LAN,LAN,56.17283951
82,2016,NL,MIA,FLA,E,3,161,80,82,N,N,N,N,655,5547,1460,259,42,128,447,1213,71,28,54,38,682,646,4.05,0,12,55,4305,1358,152,595,1379,86,137,0.985,Miami Marlins,Marlins Park,1712417,93,93,MIA,FLO,MIA,49.06832298
83,2016,NL,MIL,MIL,C,4,162,81,89,N,N,N,N,671,5330,1299,249,19,194,599,1543,181,56,37,39,733,650,4.08,0,7,46,4303,1450,178,532,1175,136,145,0.978,Milwaukee Brewers,Miller Park,2314614,99,99,MIL,ML4,MIL,45.0617284
84,2016,NL,NYN,NYM,E,2,162,81,75,N,Y,N,N,671,5459,1342,240,19,218,517,1302,42,18,62,41,617,574,3.57,1,13,55,4341,1397,152,439,1396,90,138,0.985,New York Mets,Citi Field,2789602,102,102,NYM,NYN,NYN,53.7037037
85,2016,NL,PHI,PHI,E,4,162,81,91,N,N,N,N,610,5434,1305,231,35,161,424,1376,96,45,58,30,796,739,4.63,4,12,43,4311,1468,213,466,1299,97,142,0.984,Philadelphia Phillies,Citizens Bank Park,1915144,91,93,PHI,PHI,PHI,43.82716049
86,2016,NL,PIT,PIT,C,3,162,81,83,N,N,N,N,729,5542,1426,277,32,153,561,1334,110,45,81,36,758,679,4.21,5,5,51,4352,1490,180,533,1232,111,172,0.982,Pittsburgh Pirates,PNC Park,2249201,100,101,PIT,PIT,PIT,48.44720497
87,2016,NL,SDN,SDP,W,5,162,81,94,N,N,N,N,686,5419,1275,257,26,177,449,1500,125,45,58,36,770,708,4.43,1,9,35,4320,1425,183,569,1222,109,165,0.982,San Diego Padres,Petco Park,2351422,99,99,SDP,SDN,SDN,41.97530864
88,2016,NL,SFN,SFG,W,2,162,81,75,N,Y,N,N,715,5565,1437,280,54,130,572,1107,79,36,42,46,631,593,3.65,10,11,43,4381,1334,158,439,1309,72,136,0.988,San Francisco Giants,AT&T Park,3365256,103,102,SFG,SFN,SFN,53.7037037
89,2016,NL,SLN,STL,C,2,162,81,76,N,N,N,N,779,5548,1415,299,32,225,526,1318,35,26,70,41,712,656,4.08,2,10,38,4345,1432,159,475,1290,107,169,0.983,St. Louis Cardinals,Busch Stadium III,3444490,100,99,STL,SLN,SLN,53.08641975
90,2016,NL,WAS,WSN,E,1,162,81,67,Y,N,N,N,763,5490,1403,268,29,203,536,1252,121,39,64,63,612,570,3.51,1,12,46,4379,1272,155,468,1476,73,142,0.988,Washington Nationals,Nationals Park,2481938,100,98,WSN,MON,WAS,58.64197531
91,2017,AL,BAL,BAL,E,5,162,81,87,N,N,N,N,743,5650,1469,269,12,232,392,1412,32,13,50,37,841,795,4.97,1,10,35,4323,1505,242,579,1233,94,175,0.984,Baltimore Orioles,Oriole Park at Camden Yards,2028424,98,99,BAL,BAL,BAL,46.2962963
92,2017,AL,BOS,BOS,E,1,162,81,69,Y,N,N,N,785,5669,1461,302,19,168,571,1224,106,31,53,36,668,610,3.7,5,11,39,4447,1384,195,465,1580,107,126,0.982,Boston Red Sox,Fenway Park II,2917678,105,104,BOS,BOS,BOS,57.40740741
93,2017,AL,CHA,CHW,C,4,162,81,95,N,N,N,N,706,5513,1412,256,37,186,401,1397,71,31,76,33,820,755,4.78,0,3,25,4265,1384,242,632,1193,114,157,0.981,Chicago White Sox,Guaranteed Rate Field,1629470,98,98,CHW,CHA,CHA,41.35802469
94,2017,AL,CLE,CLE,C,1,162,81,60,Y,N,N,N,818,5511,1449,333,29,212,604,1153,88,23,50,45,564,529,3.3,7,19,37,4322,1267,163,406,1614,76,167,0.987,Cleveland Indians,Progressive Field,2048138,106,104,CLE,CLE,CLE,62.96296296
95,2017,AL,DET,DET,C,5,162,81,98,N,N,N,N,735,5556,1435,289,35,187,503,1313,65,34,52,27,894,846,5.36,2,4,32,4261,1587,218,538,1202,84,146,0.985,Detroit Tigers,Comerica Park,2321599,103,104,DET,DET,DET,39.50617284
96,2017,AL,HOU,HOU,W,1,162,81,61,Y,N,Y,Y,896,5611,1581,346,20,238,509,1087,98,42,70,61,700,662,4.12,1,9,45,4338,1314,192,522,1593,99,153,0.983,Houston Astros,Minute Maid Park,2403671,91,90,HOU,HOU,HOU,62.34567901
97,2017,AL,KCA,KCR,C,3,162,81,82,N,N,N,N,702,5536,1436,260,24,193,390,1166,91,31,45,37,791,737,4.61,1,6,39,4313,1480,196,519,1216,79,145,0.987,Kansas City Royals,Kauffman Stadium,2220370,102,102,KCR,KCA,KCA,49.38271605
98,2017,AL,LAA,ANA,W,2,162,81,82,N,N,N,N,710,5415,1314,251,14,186,523,1198,136,44,70,46,709,672,4.2,1,10,43,4322,1373,224,470,1312,80,135,0.986,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019585,96,96,LAA,ANA,ANA,49.38271605
99,2017,AL,MIN,MIN,C,2,162,81,77,N,Y,N,N,815,5557,1444,286,31,206,593,1342,95,28,46,39,788,732,4.59,6,11,42,4308,1487,224,483,1166,78,143,0.987,Minnesota Twins,Target Field,2051279,99,100,MIN,MIN,MIN,52.4691358
100,2017,AL,NYA,NYY,E,2,162,81,71,N,Y,N,N,858,5594,1463,266,23,241,616,1386,90,22,64,56,660,599,3.72,2,7,36,4346,1248,192,504,1560,95,102,0.984,New York Yankees,Yankee Stadium III,3146966,104,103,NYY,NYA,NYA,56.17283951
101,2017,AL,OAK,OAK,W,5,162,81,87,N,N,N,N,739,5464,1344,305,15,234,565,1491,57,22,43,40,826,743,4.67,1,6,35,4293,1444,210,502,1202,121,162,0.98,Oakland Athletics,O.co Coliseum,1475721,96,97,OAK,OAK,OAK,46.2962963
102,2017,AL,SEA,SEA,W,3,162,81,84,N,N,N,N,750,5551,1436,281,17,200,487,1267,89,35,78,35,772,713,4.46,1,9,39,4321,1399,237,490,1244,103,147,0.982,Seattle Mariners,Safeco Field,2135445,97,97,SEA,SEA,SEA,48.14814815
103,2017,AL,TBA,TBD,E,3,162,81,82,N,N,N,N,694,5478,1340,226,32,228,545,1538,88,34,55,48,704,638,3.97,0,9,53,4335,1324,193,503,1352,100,129,0.983,Tampa Bay Rays,Tropicana Field,1253619,94,94,TBR,TBA,TBA,49.38271605
104,2017,AL,TEX,TEX,W,4,162,81,84,N,N,N,N,799,5430,1326,255,21,237,544,1493,113,44,81,39,816,742,4.66,2,6,29,4303,1443,214,559,1107,108,173,0.982,Texas Rangers,Globe Life Park in Arlington,2507760,107,107,TEX,TEX,TEX,48.14814815
105,2017,AL,TOR,TOR,E,4,162,81,86,N,N,N,N,693,5499,1320,269,5,222,542,1327,53,24,51,35,784,720,4.42,2,6,45,4395,1460,203,549,1372,92,145,0.985,Toronto Blue Jays,Rogers Centre,3203886,105,105,TOR,TOR,TOR,46.91358025
106,2017,NL,ARI,ARI,W,2,162,81,69,N,Y,N,N,812,5525,1405,314,39,220,578,1456,103,30,54,27,659,586,3.66,2,11,43,4323,1309,171,516,1482,108,140,0.982,Arizona Diamondbacks,Chase Field,2134375,110,110,ARI,ARI,ARI,57.40740741
107,2017,NL,ATL,ATL,E,3,162,81,90,N,N,N,N,732,5584,1467,289,26,165,474,1184,77,31,66,32,821,756,4.72,0,6,36,4324,1463,192,584,1258,97,137,0.984,Atlanta Braves,SunTrust Park,2505252,98,98,ATL,ATL,ATL,44.44444444
108,2017,NL,CHN,CHC,C,1,162,81,70,Y,N,N,N,822,5496,1402,274,29,223,622,1401,62,31,82,32,695,636,3.95,2,8,38,4342,1294,194,554,1439,95,139,0.984,Chicago Cubs,Wrigley Field,3199562,102,100,CHC,CHN,CHN,56.79012346
109,2017,NL,CIN,CIN,C,5,162,81,94,N,N,N,N,753,5484,1390,249,38,219,565,1329,120,39,72,42,869,821,5.17,2,8,33,4290,1442,248,631,1300,81,132,0.986,Cincinnati Reds,Great American Ball Park,1836917,100,101,CIN,CIN,CIN,41.97530864
110,2017,NL,COL,COL,W,3,162,81,75,N,Y,N,N,824,5534,1510,293,38,192,519,1408,59,34,44,41,757,721,4.51,1,9,47,4313,1453,190,532,1270,77,168,0.987,Colorado Rockies,Coors Field,2953650,115,115,COL,COL,COL,53.7037037
111,2017,NL,LAN,LAD,W,1,162,81,58,Y,N,Y,N,770,5408,1347,312,20,221,649,1380,77,28,64,38,580,543,3.38,2,16,51,4334,1226,184,442,1549,88,131,0.985,Los Angeles Dodgers,Dodger Stadium,3765856,97,96,LAD,LAN,LAN,64.19753086
112,2017,NL,MIA,FLA,E,2,162,78,85,N,N,N,N,778,5602,1497,271,31,194,486,1282,91,30,67,41,822,772,4.82,1,7,34,4328,1450,193,627,1202,73,156,0.988,Miami Marlins,Marlins Park,1583014,93,93,MIA,FLO,MIA,47.5308642
113,2017,NL,MIL,MIL,C,2,162,84,76,N,N,N,N,732,5467,1363,267,22,224,547,1571,128,41,53,26,697,642,4,1,12,54,4337,1381,185,553,1346,115,164,0.981,Milwaukee Brewers,Miller Park,2627705,101,101,MIL,ML4,MIL,53.08641975
114,2017,NL,NYN,NYM,E,4,162,81,92,N,N,N,N,735,5510,1379,286,28,224,529,1291,58,23,57,37,863,799,5.01,2,5,34,4304,1538,220,593,1374,92,125,0.984,New York Mets,Citi Field,2460622,97,97,NYM,NYN,NYN,43.20987654
115,2017,NL,PHI,PHI,E,5,162,81,96,N,N,N,N,690,5535,1382,287,36,174,494,1417,59,25,47,36,782,729,4.55,1,7,33,4323,1471,221,527,1309,82,145,0.986,Philadelphia Phillies,Citizens Bank Park,1905354,96,97,PHI,PHI,PHI,40.74074074
116,2017,NL,PIT,PIT,C,4,162,81,87,N,N,N,N,668,5458,1331,249,36,151,519,1213,67,36,88,28,731,676,4.22,2,12,36,4322,1464,182,511,1262,99,156,0.984,Pittsburgh Pirates,PNC Park,1919447,99,99,PIT,PIT,PIT,46.2962963
117,2017,NL,SDN,SDP,W,4,162,81,91,N,N,N,N,604,5356,1251,227,31,189,460,1499,89,33,53,33,816,742,4.67,2,12,45,4292,1417,226,554,1325,113,177,0.981,San Diego Padres,Petco Park,2138491,94,95,SDP,SDN,SDN,43.82716049
118,2017,NL,SFN,SFG,W,5,162,81,98,N,N,N,N,639,5551,1382,290,28,128,467,1204,76,34,36,52,776,726,4.5,3,5,32,4356,1515,182,496,1234,87,127,0.985,San Francisco Giants,AT&T Park,3303652,96,96,SFG,SFN,SFN,39.50617284
119,2017,NL,SLN,STL,C,3,162,81,79,N,N,N,N,761,5470,1402,284,28,196,593,1348,81,31,65,44,705,646,4.01,3,12,43,4351,1393,183,493,1351,94,164,0.984,St. Louis Cardinals,Busch Stadium III,3447937,98,98,STL,SLN,SLN,51.2345679
120,2017,NL,WAS,WSN,E,1,162,81,65,Y,N,N,N,819,5553,1477,311,31,215,542,1327,108,30,31,45,672,623,3.88,3,5,46,4340,1300,189,495,1457,86,139,0.985,Washington Nationals,Nationals Park,2524980,103,102,WSN,MON,WAS,59.87654321
121,2018,AL,BAL,BAL,E,5,162,81,115,N,N,N,N,622,5507,1317,242,15,188,422,1412,81,22,57,35,892,824,5.18,2,7,28,4293,1552,234,589,1203,104,159,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1564192,96,97,BAL,BAL,BAL,29.01234568
122,2018,AL,BOS,BOS,E,1,162,81,54,Y,N,Y,Y,876,5623,1509,355,31,208,569,1253,125,31,55,48,647,608,3.75,2,14,46,4376,1305,176,512,1558,77,106,0.987,Boston Red Sox,Fenway Park II,2895575,104,102,BOS,BOS,BOS,66.66666667
123,2018,AL,CHA,CHW,C,4,162,81,100,N,N,N,N,656,5523,1332,259,40,182,425,1594,98,41,66,32,848,771,4.83,0,8,34,4311,1404,196,653,1259,114,135,0.981,Chicago White Sox,Guaranteed Rate Field,1608817,97,98,CHW,CHA,CHA,38.27160494
124,2018,AL,CLE,CLE,C,1,162,81,71,Y,N,N,N,818,5595,1447,297,19,216,554,1189,135,36,80,44,648,611,3.77,5,17,41,4372,1349,200,407,1544,83,123,0.986,Cleveland Indians,Progressive Field,1926701,104,102,CLE,CLE,CLE,56.17283951
125,2018,AL,DET,DET,C,3,162,81,98,N,N,N,N,630,5494,1326,284,35,135,428,1341,70,30,52,40,796,726,4.58,0,2,37,4276,1423,216,491,1215,95,126,0.984,Detroit Tigers,Comerica Park,1856970,101,102,DET,DET,DET,39.50617284
126,2018,AL,HOU,HOU,W,1,162,81,59,Y,N,N,N,797,5453,1390,278,18,205,565,1197,71,26,61,45,534,503,3.11,3,12,46,4365,1164,152,435,1687,63,116,0.989,Houston Astros,Minute Maid Park,2980549,96,94,HOU,HOU,HOU,63.58024691
127,2018,AL,KCA,KCR,C,5,162,81,104,N,N,N,N,638,5505,1350,283,29,155,427,1310,117,38,67,40,833,786,4.94,2,8,33,4296,1542,205,549,1157,77,142,0.987,Kansas City Royals,Kauffman Stadium,1665107,99,100,KCR,KCA,KCA,35.80246914
128,2018,AL,LAA,ANA,W,4,162,81,82,N,N,N,N,721,5472,1323,249,23,214,514,1300,89,22,73,39,722,662,4.15,1,9,35,4312,1353,205,546,1386,76,173,0.987,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3020216,97,97,LAA,ANA,ANA,49.38271605
129,2018,AL,MIN,MIN,C,2,162,81,84,N,N,N,N,738,5526,1379,317,22,166,534,1328,47,27,37,38,775,721,4.5,2,7,37,4330,1425,198,573,1377,97,127,0.984,Minnesota Twins,Target Field,1959197,102,102,MIN,MIN,MIN,48.14814815
130,2018,AL,NYA,NYY,E,2,162,81,62,N,Y,N,N,851,5515,1374,269,23,267,625,1421,63,21,62,59,669,611,3.78,2,11,49,4369,1311,177,494,1634,94,95,0.984,New York Yankees,Yankee Stadium III,3482855,104,102,NYY,NYA,NYA,61.72839506
131,2018,AL,OAK,OAK,W,2,162,81,65,N,Y,N,N,813,5579,1407,322,20,227,550,1381,35,21,76,44,674,621,3.81,2,14,44,4397,1303,184,474,1237,89,125,0.985,Oakland Athletics,O.co Coliseum,1573616,98,97,OAK,OAK,OAK,59.87654321
132,2018,AL,SEA,SEA,W,3,162,81,73,N,N,N,N,677,5513,1402,256,32,176,430,1221,79,37,70,41,711,664,4.13,3,12,60,4346,1396,195,400,1328,88,152,0.985,Seattle Mariners,Safeco Field,2299489,94,95,SEA,SEA,SEA,54.9382716
133,2018,AL,TBA,TBD,E,3,162,81,72,N,N,N,N,716,5475,1415,274,43,150,540,1388,128,51,101,50,646,602,3.74,0,14,52,4345,1236,164,501,1421,85,136,0.986,Tampa Bay Rays,Tropicana Field,1154973,97,97,TBR,TBA,TBA,55.55555556
134,2018,AL,TEX,TEX,W,5,162,81,95,N,N,N,N,737,5453,1308,266,24,194,555,1484,74,35,88,34,848,783,4.92,1,5,42,4293,1516,222,491,1121,120,168,0.98,Texas Rangers,Globe Life Park in Arlington,2107107,112,113,TEX,TEX,TEX,41.35802469
135,2018,AL,TOR,TOR,E,4,162,81,89,N,N,N,N,709,5477,1336,320,16,217,499,1387,47,30,58,37,832,772,4.85,0,3,39,4301,1476,208,551,1298,101,138,0.983,Toronto Blue Jays,Rogers Centre,2325281,97,98,TOR,TOR,TOR,45.0617284
136,2018,NL,ARI,ARI,W,3,162,81,80,N,N,N,N,693,5460,1283,259,50,176,560,1460,79,25,52,45,644,605,3.72,2,9,39,4389,1313,174,522,1448,75,152,0.988,Arizona Diamondbacks,Chase Field,2242695,108,107,ARI,ARI,ARI,50.61728395
137,2018,NL,ATL,ATL,E,1,162,81,72,Y,N,N,N,759,5582,1433,314,29,175,511,1290,90,36,66,43,657,607,3.75,2,11,40,4370,1236,153,635,1423,80,134,0.986,Atlanta Braves,SunTrust Park,2555781,100,100,ATL,ATL,ATL,55.55555556
138,2018,NL,CHN,CHC,C,2,163,82,68,N,Y,N,N,761,5624,1453,286,34,167,576,1388,66,38,78,46,645,598,3.65,1,18,46,4429,1319,157,622,1333,104,155,0.983,Chicago Cubs,Wrigley Field,3181089,107,106,CHC,CHN,CHN,58.28220859
139,2018,NL,CIN,CIN,C,5,162,81,95,N,N,N,N,696,5532,1404,251,25,172,559,1376,77,33,65,35,819,741,4.63,1,6,38,4323,1491,228,532,1258,95,144,0.984,Cincinnati Reds,Great American Ball Park,1629356,103,104,CIN,CIN,CIN,41.35802469
140,2018,NL,COL,COL,W,2,163,81,72,N,Y,N,N,780,5541,1418,280,42,210,507,1397,95,33,51,37,745,699,4.33,0,10,51,4357,1378,184,525,1409,74,162,0.988,Colorado Rockies,Coors Field,3015880,117,116,COL,COL,COL,55.82822086
141,2018,NL,LAN,LAD,W,1,163,82,71,Y,N,Y,N,804,5572,1394,296,33,235,647,1436,75,24,61,39,610,554,3.38,0,11,48,4428,1279,179,422,1565,100,111,0.983,Los Angeles Dodgers,Dodger Stadium,3857500,98,96,LAD,LAN,LAN,56.44171779
142,2018,NL,MIA,FLA,E,5,161,81,98,N,N,N,N,589,5488,1303,222,24,128,455,1384,45,31,73,31,809,762,4.76,1,12,30,4326,1388,192,605,1249,83,133,0.986,Miami Marlins,Marlins Park,811104,89,90,MIA,FLO,MIA,39.13043478
143,2018,NL,MIL,MIL,C,1,163,81,67,Y,N,N,N,754,5542,1398,252,24,218,537,1458,124,32,58,41,659,606,3.73,0,14,49,4383,1259,173,553,1428,108,141,0.982,Milwaukee Brewers,Miller Park,2850875,102,101,MIL,ML4,MIL,58.89570552
144,2018,NL,NYN,NYM,E,4,162,81,85,N,N,N,N,676,5468,1282,265,34,170,566,1404,71,39,73,42,707,661,4.07,3,15,41,4382,1364,185,484,1446,88,121,0.985,New York Mets,Citi Field,2224995,90,91,NYM,NYN,NYN,47.5308642
145,2018,NL,PHI,PHI,E,3,162,81,82,N,N,N,N,677,5424,1271,241,30,186,582,1520,69,26,64,32,728,665,4.14,0,12,44,4337,1366,171,500,1465,123,138,0.979,Philadelphia Phillies,Citizens Bank Park,2158124,102,103,PHI,PHI,PHI,49.38271605
146,2018,NL,PIT,PIT,C,4,161,80,79,N,N,N,N,692,5447,1381,290,38,157,474,1229,70,38,59,52,693,637,4,3,16,40,4302,1380,174,497,1336,105,129,0.982,Pittsburgh Pirates,PNC Park,1465316,96,96,PIT,PIT,PIT,50.93167702
147,2018,NL,SDN,SDP,W,5,162,81,96,N,N,N,N,617,5486,1289,250,30,162,471,1523,95,36,31,36,767,713,4.4,0,5,36,4371,1430,185,519,1399,100,127,0.983,San Diego Padres,Petco Park,2168536,94,95,SDP,SDN,SDN,40.74074074
