"","timestamp","usd_hashprice","btc_hashprice","btc"
"917",2022-08-08,107.58,0.00452116,23794.7783312247
"918",2022-08-09,106.78,0.00455577,23438.4088748993
"919",2022-08-10,107.01,0.00457094,23410.9395441638
"920",2022-08-11,111.05,0.00455573,24375.8958498418
"921",2022-08-12,109.14,0.0045495,23989.4493900429
"922",2022-08-13,111.25,0.0045339,24537.37400472
"923",2022-08-14,110.74,0.004518,24510.8455068614
"924",2022-08-15,109.31,0.00450441,24267.3291285651
"925",2022-08-16,108.32,0.00451858,23972.1328381925
"926",2022-08-17,107.39,0.0045312,23700.1235875706
"927",2022-08-18,106.02,0.0045276,23416.3795388285
"928",2022-08-19,98.19,0.00449619,21838.4899214668
"929",2022-08-20,94.94,0.00448405,21172.8236750259
"930",2022-08-21,95.65,0.00447553,21371.7704942208
"931",2022-08-22,95.18,0.00447566,21266.1372847803
"932",2022-08-23,95.98,0.00448656,21392.781997789
"933",2022-08-24,96.22,0.00448136,21471.1605405502
"934",2022-08-25,96.82,0.00448244,21599.842942683
"935",2022-08-26,94.78,0.00447864,21162.6743832949
"936",2022-08-27,90.27,0.00448625,20121.4823070493
"937",2022-08-28,89.31,0.004467,19993.2840832774
"938",2022-08-29,89.42,0.00447606,19977.3908303285
"939",2022-08-30,90.36,0.00448691,20138.5808942011
"940",2022-08-31,85.15,0.0042145,20204.0574208091
"941",2022-09-01,82.39,0.00412585,19969.2184640741
"942",2022-09-02,83.04,0.00413347,20089.6583258134
"943",2022-09-03,82.37,0.00415151,19840.9735252956
"944",2022-09-04,81.22,0.00410128,19803.5735185113
"945",2022-09-05,81.29,0.00410758,19790.2414560398
"946",2022-09-06,80.76,0.00412025,19600.7523815302
"947",2022-09-07,78.05,0.00412847,18905.3087463394
"948",2022-09-08,79.56,0.00413116,19258.5133473407
"949",2022-09-09,85.76,0.00413622,20733.9068037967
"950",2022-09-10,88.11,0.00411901,21391.0624154833
"951",2022-09-11,88.63,0.0041013,21610.2211493917
"952",2022-09-12,90.85,0.00410516,22130.6843095032
"953",2022-09-13,88.14,0.00409206,21539.2736176889
"954",2022-09-14,81.02,0.00400623,20223.5018957973
"955",2022-09-15,79.94,0.00399966,19986.6988694039
"956",2022-09-16,78.82,0.00400004,19704.8029519705
"957",2022-09-17,79.92,0.0040064,19948.0830670927
"958",2022-09-18,78.95,0.00397556,19858.8374971073
"959",2022-09-19,75.59,0.00397682,19007.6493278549
"960",2022-09-20,76.43,0.00398478,19180.481732994
"961",2022-09-21,75.74,0.00398487,19006.8935749472
"962",2022-09-22,75.66,0.00398638,18979.625625254
"963",2022-09-23,76.09,0.00399291,19056.2772514282
"964",2022-09-24,76.07,0.00398731,19078.0250344217
"965",2022-09-25,75.28,0.00396595,18981.5807057578
"966",2022-09-26,75.62,0.00397654,19016.5319599451
"967",2022-09-27,78.85,0.00399526,19735.887026126
"968",2022-09-28,77.81,0.00406912,19122.0706196917
"969",2022-09-29,78.92,0.00406889,19395.9531960805
"970",2022-09-30,79.55,0.00407419,19525.3535058502
"971",2022-10-01,78.56,0.0040647,19327.3796344134
"972",2022-10-02,77.83,0.00404733,19229.9614807787
"973",2022-10-03,78.22,0.00404932,19316.8235654381
"974",2022-10-04,80.82,0.00405279,19941.8178588084
"975",2022-10-05,81.37,0.00404302,20126.044392558
"976",2022-10-06,81.6,0.00404922,20152.0292797131
"977",2022-10-07,80.09,0.00405148,19768.0847492768
"978",2022-10-08,78.75,0.00403987,19493.2015139101
"979",2022-10-09,78.39,0.00403139,19444.9060993851
"980",2022-10-10,72.99,0.00377559,19332.0779004076
"981",2022-10-11,67.87,0.00355971,19066.1598838108
"982",2022-10-12,68.15,0.00356484,19117.2675351488
"983",2022-10-13,68.12,0.00357964,19029.8465767507
"984",2022-10-14,69.99,0.00358632,19515.8268085391
"985",2022-10-15,68.48,0.00357725,19143.196589559
"986",2022-10-16,68.25,0.00356058,19168.2254014795
"987",2022-10-17,69.24,0.00356929,19398.8160110274
"988",2022-10-18,69.9,0.0035891,19475.6345601962
"989",2022-10-19,69.11,0.00359692,19213.6605762708
"990",2022-10-20,68.56,0.00358556,19121.1414674416
"991",2022-10-21,68.19,0.00357644,19066.4459630247
"992",2022-10-22,68.49,0.00357139,19177.4071159969
"993",2022-10-23,68.61,0.00356092,19267.4926704335
"994",2022-10-24,66.79,0.00345083,19354.7639263597
"995",2022-10-25,67.89,0.00346392,19599.1824291554
"996",2022-10-26,71.94,0.0035015,20545.4805083536
"997",2022-10-27,71.89,0.0034853,20626.6318537859
"998",2022-10-28,70.96,0.00347991,20391.3319597346
"999",2022-10-29,72.21,0.00347397,20786.0171504072
"1000",2022-10-30,71.87,0.00346793,20724.1784003714
"1001",2022-10-31,71.04,0.00346369,20509.9186128089
"1002",2022-11-01,71.04,0.00346497,20502.3420116192
"1003",2022-11-02,70.85,0.00347149,20409.1038718245
"1004",2022-11-03,70.6,0.0034856,20254.7624512279
"1005",2022-11-04,72.08,0.003481,20706.6934788854
"1006",2022-11-05,74.43,0.00348817,21337.8361719756
"1007",2022-11-06,73.54,0.0034661,21216.9296904302
"1008",2022-11-07,72.12,0.00347213,20771.1116807262
"1009",2022-11-08,68.3,0.0034919,19559.5521063032
"1010",2022-11-09,61.22,0.00349843,17499.2782476711
"1011",2022-11-10,59.45,0.00351484,16913.99893025
"1012",2022-11-11,60,0.00351533,17068.0988698074
"1013",2022-11-12,58.57,0.00348291,16816.3977823142
"1014",2022-11-13,57.87,0.00348148,16622.2411158473
"1015",2022-11-14,57.5,0.00349791,16438.3874942466
"1016",2022-11-15,59.53,0.00354074,16812.8696261234
"1017",2022-11-16,59.2,0.00354871,16682.1182908719
"1018",2022-11-17,58.92,0.00355023,16596.1078578008
"1019",2022-11-18,59.83,0.00357743,16724.2964921746
"1020",2022-11-19,59.25,0.00356354,16626.7251104239
"1021",2022-11-20,57.91,0.00349514,16568.7211384952
"1022",2022-11-21,55.86,0.00348737,16017.8013804099
"1023",2022-11-22,55.92,0.00351039,15929.853947852
"1024",2022-11-23,57.88,0.00351733,16455.6638131765
"1025",2022-11-24,58.45,0.00352281,16591.868423219
"1026",2022-11-25,57.87,0.00351054,16484.6433881967
"1027",2022-11-26,58.41,0.00352886,16552.0876430349
"1028",2022-11-27,57.82,0.00349721,16533.1793057895
"1029",2022-11-28,56.4,0.0034805,16204.568309151
"1030",2022-11-29,57.38,0.00349714,16407.6931435401
"1031",2022-11-30,59.05,0.0034938,16901.3681378442
"1032",2022-12-01,59.84,0.00350813,17057.5206734072
"1033",2022-12-02,59.7,0.00351899,16965.0950983095
"1034",2022-12-03,59.81,0.00352381,16973.1058144452
"1035",2022-12-04,59.27,0.00348271,17018.3563948764
"1036",2022-12-05,59.67,0.00347474,17172.5078710925
"1037",2022-12-06,63.45,0.00373275,16998.191681736
"1038",2022-12-07,63.42,0.0037568,16881.3884156729
"1039",2022-12-08,63.09,0.00372564,16934.0032853416
"1040",2022-12-09,64.01,0.00372445,17186.4302111721
"1041",2022-12-10,63.9,0.00372417,17158.1855822908
"1042",2022-12-11,63.65,0.00370985,17157.0279121797
"1043",2022-12-12,63.05,0.00370878,17000.1995265289
"1044",2022-12-13,65.1,0.00372655,17469.2409869719
"1045",2022-12-14,66.44,0.0037178,17870.7837968691
"1046",2022-12-15,65.95,0.00375099,17582.0250120635
"1047",2022-12-16,63.93,0.00373957,17095.5484186685
"1048",2022-12-17,62.73,0.00375597,16701.4113531258
"1049",2022-12-18,62.45,0.0037314,16736.3456075468
"1050",2022-12-19,61.46,0.00368455,16680.4630144794
"1051",2022-12-20,60.96,0.0036306,16790.613121798
"1052",2022-12-21,61.05,0.00362801,16827.4067601798
"1053",2022-12-22,60.79,0.00362311,16778.4030846428
"1054",2022-12-23,60.97,0.00362365,16825.5764215639
"1055",2022-12-24,61.31,0.00364296,16829.7208863122
"1056",2022-12-25,61.18,0.00363815,16816.2390225802
"1057",2022-12-26,60.93,0.00361671,16846.802757202
"1058",2022-12-27,61.26,0.00364683,16798.1507226824
"1059",2022-12-28,60.62,0.00364531,16629.5870584395
"1060",2022-12-29,60.27,0.00363423,16583.9806506468
"1061",2022-12-30,60.16,0.00363701,16541.0598266158
"1062",2022-12-31,59.84,0.00361385,16558.5179240976
"1063",2023-01-01,59.42,0.00359092,16547.2915018992
"1064",2023-01-02,59.77,0.00358256,16683.6005537939
"1065",2023-01-03,61.77,0.00370256,16683.0517263731
"1066",2023-01-04,62.96,0.00374257,16822.6646395391
"1067",2023-01-05,63.02,0.00374544,16825.7934982272
"1068",2023-01-06,62.92,0.00374006,16823.2595199008
"1069",2023-01-07,63.01,0.00372148,16931.4358803487
"1070",2023-01-08,62.98,0.00371737,16942.0853990859
"1071",2023-01-09,64.12,0.00372036,17234.8912470836
"1072",2023-01-10,64.47,0.00372954,17286.3141298927
"1073",2023-01-11,65.08,0.00372827,17455.8173093687
"1074",2023-01-12,68.7,0.00374545,18342.2552697273
"1075",2023-01-13,71.6,0.00375379,19074.055820917
"1076",2023-01-14,78,0.00374673,20818.1534297908
"1077",2023-01-15,76.51,0.00368227,20777.9440399536
"1078",2023-01-16,70.96,0.00337261,21040.0846821898
"1079",2023-01-17,71.75,0.00338515,21195.5157083143
"1080",2023-01-18,71.77,0.00339826,21119.6318115742
"1081",2023-01-19,70.98,0.00340435,20849.7951150734
"1082",2023-01-20,72.66,0.00341015,21306.9806313505
"1083",2023-01-21,78.36,0.0034242,22884.1773260908
"1084",2023-01-22,77.46,0.00339651,22805.7623855075
"1085",2023-01-23,77.51,0.00339476,22832.2473459096
"1086",2023-01-24,78.11,0.00340133,22964.5462216251
"1087",2023-01-25,77.17,0.00339854,22706.8093946224
"1088",2023-01-26,78.04,0.00338282,23069.5100537421
"1089",2023-01-27,77.91,0.00338736,23000.21255491
"1090",2023-01-28,78.16,0.0033946,23024.8041006304
"1091",2023-01-29,76.48,0.00326318,23437.2605862993
"1092",2023-01-30,75.08,0.00322556,23276.5783305845
"1093",2023-01-31,74.71,0.00325338,22963.8099453491
"1094",2023-02-01,75.93,0.00327726,23168.7446220318
"1095",2023-02-02,77.92,0.00327148,23817.9661804443
"1096",2023-02-03,76.86,0.00327376,23477.5915155662
"1097",2023-02-04,77,0.00329192,23390.6048749666
"1098",2023-02-05,75.35,0.00324763,23201.5346575811
"1099",2023-02-06,74.53,0.0032533,22909.0461992438
"1100",2023-02-07,75.18,0.00327064,22986.3268351148
"1101",2023-02-08,75.44,0.00326614,23097.6014500297
"1102",2023-02-09,73.55,0.00326388,22534.5294557398
"1103",2023-02-10,71.15,0.00326743,21775.5238826846
"1104",2023-02-11,71.36,0.00328789,21703.8891203781
"1105",2023-02-12,71.57,0.0032735,21863.4489078967
"1106",2023-02-13,71.11,0.00327776,21694.6939373231
"1107",2023-02-14,72.12,0.00329157,21910.5168658118
"1108",2023-02-15,75.27,0.00331531,22703.7592261357
"1109",2023-02-16,81.34,0.00330468,24613.5783192321
"1110",2023-02-17,79.27,0.0033006,24016.8454220445
"1111",2023-02-18,80.77,0.00328113,24616.5193088966
"1112",2023-02-19,80.45,0.00326417,24646.3879025909
"1113",2023-02-20,80.54,0.00326561,24663.0797921368
"1114",2023-02-21,80.74,0.00326965,24693.7745630266
"1115",2023-02-22,78.56,0.00327086,24018.1481322955
"1116",2023-02-23,78.93,0.00327093,24130.7518045327
"1117",2023-02-24,77.35,0.00327317,23631.5254019803
"1118",2023-02-25,69.34,0.00300813,23050.8654878612
"1119",2023-02-26,69.24,0.00297642,23262.8459693188
"1120",2023-02-27,69.65,0.00297007,23450.6257428276
"1121",2023-02-28,70.16,0.00300156,23374.511920468
"1122",2023-03-01,70.91,0.00300493,23597.8874715884
"1123",2023-03-02,69.98,0.00298676,23430.0713816979
"1124",2023-03-03,67.34,0.00300377,22418.4940924239
"1125",2023-03-04,66.81,0.00299155,22332.9043472447
"1126",2023-03-05,66.69,0.00297431,22422.0071209793
"1127",2023-03-06,66.83,0.00298132,22416.2451531536
"1128",2023-03-07,67.03,0.00300192,22329.0427459759
"1129",2023-03-08,66.05,0.00299529,22051.2871875511
"1130",2023-03-09,65.18,0.0030444,21409.8016029431
"1131",2023-03-10,61.43,0.00307567,19972.8839569915
"1132",2023-03-11,61.01,0.00299312,20383.4126262896
"1133",2023-03-12,61.47,0.00295265,20818.5866933094
"1134",2023-03-13,68.25,0.00295613,23087.6179329055
"1135",2023-03-14,74.15,0.00297919,24889.3155522139
"1136",2023-03-15,74.21,0.00300546,24691.7277222122
"1137",2023-03-16,74,0.00299401,24716.0163125708
"1138",2023-03-17,79.28,0.00300906,26347.0984294098
"1139",2023-03-18,82.49,0.00300992,27406.0440144589
"1140",2023-03-19,81.76,0.00297308,27500.1009054583
"1141",2023-03-20,83.11,0.00297523,27933.9748523644
"1142",2023-03-21,83.45,0.00297861,28016.4237681335
"1143",2023-03-22,83.73,0.00297995,28097.7868756187
"1144",2023-03-23,82.85,0.00297669,27832.928521277
"1145",2023-03-24,78.09,0.00278983,27990.9528537581
"1146",2023-03-25,76.86,0.00279276,27521.1618613844
"1147",2023-03-26,76.54,0.00275831,27748.8752170713
"1148",2023-03-27,75.76,0.00274862,27562.9224847378
"1149",2023-03-28,74.73,0.00276334,27043.3605709033
"1150",2023-03-29,77.8,0.002769,28096.7858432647
"1151",2023-03-30,78.44,0.00276317,28387.6851587126
"1152",2023-03-31,77.85,0.00275939,28212.757167345
"1153",2023-04-01,79.56,0.00279517,28463.385053503
"1154",2023-04-02,78.13,0.00276146,28293.0044251954
"1155",2023-04-03,77.2,0.00275769,27994.4446257556
"1156",2023-04-04,78.04,0.00277888,28083.2565637955
"1157",2023-04-05,78.76,0.00277708,28360.7242139225
"1158",2023-04-06,77.2,0.00275505,28021.2700313969
"1159",2023-04-07,75.77,0.0027108,27951.1583296444
"1160",2023-04-08,75.53,0.00269663,28009.0334973652
"1161",2023-04-09,75.08,0.0026786,28029.5676846114
"1162",2023-04-10,76.82,0.00268395,28621.9937033104
"1163",2023-04-11,81.53,0.00270629,30126.1136094062
"1164",2023-04-12,81.06,0.00270009,30021.2215148384
"1165",2023-04-13,81.57,0.00269744,30239.7829052731
"1166",2023-04-14,82.62,0.00269902,30611.1106994391
"1167",2023-04-15,81.95,0.00269616,30395.0804106581
"1168",2023-04-16,81.33,0.00268157,30329.2474184899
"1169",2023-04-17,79.56,0.00267744,29714.951595554
"1170",2023-04-18,80.3,0.00268008,29961.7921853079
"1171",2023-04-19,79.31,0.00268124,29579.5974996643
"1172",2023-04-20,76.31,0.0026613,28673.9563371285
"1173",2023-04-21,74.17,0.00265328,27954.0794789845
"1174",2023-04-22,72.34,0.00263709,27431.7524240735
"1175",2023-04-23,72.33,0.00262209,27584.8655080489
"1176",2023-04-24,72.23,0.00262638,27501.732422574
"1177",2023-04-25,73.16,0.00265686,27536.2646131147
"1178",2023-04-26,76.96,0.00266845,28840.7127733328
"1179",2023-04-27,78.73,0.00269979,29161.5273780553
"1180",2023-04-28,79.53,0.0027099,29347.946418687
"1181",2023-04-29,79.57,0.00271436,29314.4608673868
"1182",2023-04-30,79.53,0.00270923,29355.2042462249
"1183",2023-05-01,77.4,0.00272156,28439.5714222725
"1184",2023-05-02,79.47,0.00280928,28288.3870600296
"1185",2023-05-03,84.98,0.00297387,28575.559792459
"1186",2023-05-04,83.88,0.00289181,29006.055031278
"1187",2023-05-05,88.33,0.0030143,29303.6525893242
"1188",2023-05-06,91.37,0.003131,29182.3698498882
"1189",2023-05-07,95.51,0.00329392,28995.8468936708
"1190",2023-05-08,121.64,0.00433223,28077.9183007366
"1191",2023-05-09,115.98,0.00418412,27719.0902746575
"1192",2023-05-10,102.26,0.00368455,27753.728406454
"1193",2023-05-11,87.57,0.00320797,27297.636823287
"1194",2023-05-12,83.53,0.0031506,26512.4103345395
"1195",2023-05-13,81.52,0.00303818,26831.8532805825
"1196",2023-05-14,77.82,0.0028955,26876.1871870143
"1197",2023-05-15,77.17,0.00282313,27334.9084172532
"1198",2023-05-16,78.82,0.00291163,27070.7473133606
"1199",2023-05-17,77.79,0.00288007,27009.7601794401
"1200",2023-05-18,76.52,0.00281806,27153.4317935033
"1201",2023-05-19,77.3,0.00287666,26871.4411852635
"1202",2023-05-20,76.3,0.00283264,26936.003163127
"1203",2023-05-21,74.29,0.00275282,26986.8716443502
"1204",2023-05-22,73.18,0.00272887,26816.9608665858
"1205",2023-05-23,74.22,0.00272465,27240.1959884756
"1206",2023-05-24,72.65,0.00272903,26621.1804194164
"1207",2023-05-25,72.4,0.0027522,26306.2277450767
"1208",2023-05-26,74.46,0.00280126,26580.8957397742
"1209",2023-05-27,73.58,0.00275257,26731.3819448733
"1210",2023-05-28,73.71,0.00269722,27328.1378604637
"1211",2023-05-29,75.34,0.00270276,27875.2090455682
"1212",2023-05-30,76,0.00273417,27796.3696478273
"1213",2023-05-31,74.02,0.00271985,27214.7361067706
"1214",2023-06-01,71.51,0.00265743,26909.4576338793
"1215",2023-06-02,71.65,0.00264671,27071.345179487
"1216",2023-06-03,70.84,0.00260807,27161.8476497947
"1217",2023-06-04,69.96,0.00257487,27170.30374349
"1218",2023-06-05,67.84,0.00256564,26441.7455293806
"1219",2023-06-06,69.02,0.00264193,26124.8405521721
"1220",2023-06-07,73.14,0.00273176,26773.9479310042
"1221",2023-06-08,70.79,0.00267229,26490.3883934753
"1222",2023-06-09,69.4,0.00261685,26520.4348739897
"1223",2023-06-10,67.76,0.00262208,25842.0795704174
"1224",2023-06-11,65.87,0.00254789,25852.7644443049
"1225",2023-06-12,65.93,0.00254725,25882.8148002748
"1226",2023-06-13,66.6,0.00256153,26000.0858861696
"1227",2023-06-14,65.46,0.00253422,25830.4330326491
"1228",2023-06-15,63.12,0.00251402,25107.1988289671
"1229",2023-06-16,64.57,0.00250592,25766.9837824033
"1230",2023-06-17,66.96,0.00252914,26475.4027060582
"1231",2023-06-18,66.12,0.00249362,26515.6679846969
"1232",2023-06-19,65.7,0.0024779,26514.387182695
"1233",2023-06-20,67.84,0.00249336,27208.2651522444
"1234",2023-06-21,73.83,0.00251941,29304.4800171469
"1235",2023-06-22,76.52,0.0025424,30097.54562618
"1236",2023-06-23,76.36,0.00251636,30345.4195743057
"1237",2023-06-24,76.89,0.00251106,30620.5347542472
"1238",2023-06-25,76.02,0.00248319,30613.8475106617
"1239",2023-06-26,75,0.00247711,30277.2182099301
"1240",2023-06-27,75.94,0.00248814,30520.7906307523
"1241",2023-06-28,75.69,0.00249849,30294.2977558445
"1242",2023-06-29,78.79,0.00259145,30403.8279727566
"1243",2023-06-30,78.58,0.00257133,30560.0603578693
"1244",2023-07-01,78.35,0.00256881,30500.5041244779
"1245",2023-07-02,77.78,0.00254759,30530.8153980821
"1246",2023-07-03,78.36,0.00254214,30824.4235171942
"1247",2023-07-04,79.19,0.00255583,30984.0638853132
"1248",2023-07-05,77.67,0.00253928,30587.4106045808
"1249",2023-07-06,77.46,0.00253887,30509.6361767243
"1250",2023-07-07,76.4,0.0025318,30176.1592542855
"1251",2023-07-08,76.03,0.0025182,30192.2007783337
"1252",2023-07-09,76.03,0.00251464,30234.9441669583
"1253",2023-07-10,76.18,0.00251793,30255.0110606729
"1254",2023-07-11,77.04,0.00252678,30489.3975731959
"1255",2023-07-12,73.3,0.00239834,30562.8059407757
"1256",2023-07-13,73.21,0.00238394,30709.6655117159
"1257",2023-07-14,74.3,0.00239641,31004.7112138574
"1258",2023-07-15,72.38,0.00238717,30320.4212519427
"1259",2023-07-16,71.89,0.00237243,30302.2639234877
"1260",2023-07-17,71.62,0.00237286,30182.9859325877
"1261",2023-07-18,71.16,0.00237615,29947.6043179092
"1262",2023-07-19,71.29,0.0023777,29982.7564453043
"1263",2023-07-20,71.54,0.00238533,29991.6573388169
"1264",2023-07-21,71.78,0.0024041,29857.3270662618
"1265",2023-07-22,72.25,0.00241765,29884.3918681364
"1266",2023-07-23,73.01,0.00243818,29944.4667743973
"1267",2023-07-24,70.65,0.00239726,29471.1462252739
"1268",2023-07-25,69.57,0.00238435,29177.7633317256
"1269",2023-07-26,70.75,0.00241599,29284.0616062153
"1270",2023-07-27,72.12,0.00245712,29351.43582731
"1271",2023-07-28,71.96,0.00245889,29265.2375665443
"1272",2023-07-29,72,0.00245494,29328.6190293856
"1273",2023-07-30,71.72,0.00244767,29301.3355558552
"1274",2023-07-31,71.61,0.00244174,29327.4468207098
"1275",2023-08-01,71.14,0.00245217,29011.0392020129
"1276",2023-08-02,72.18,0.00245281,29427.4729799699
"1277",2023-08-03,71.64,0.00245608,29168.430995733
"1278",2023-08-04,71.97,0.00246935,29145.3216433474
"1279",2023-08-05,71.64,0.00246763,29031.9051073297
"1280",2023-08-06,71.06,0.00244717,29037.6230502989
"1281",2023-08-07,71.09,0.0024474,29047.1520797581
"1282",2023-08-08,72.9,0.00247564,29446.9308946373
"1283",2023-08-09,73.66,0.00247914,29711.9162290149
"1284",2023-08-10,72.77,0.00246781,29487.6834116079
"1285",2023-08-11,72.45,0.00246551,29385.4009920868
"1286",2023-08-12,72.12,0.00245286,29402.4118783787
"1287",2023-08-13,71.74,0.00244194,29378.2812026503
"1288",2023-08-14,71.63,0.00243823,29377.8683717287
"1289",2023-08-15,71.51,0.00243953,29313.0234102471
"1290",2023-08-16,71.11,0.00244383,29097.7686663966
"1291",2023-08-17,68.81,0.00244236,28173.5698259061
"1292",2023-08-18,64.51,0.00245302,26298.1956934717
"1293",2023-08-19,63.91,0.00245802,26000.6021106419
"1294",2023-08-20,63.66,0.0024369,26123.353440847
"1295",2023-08-21,63.51,0.00243652,26065.8644295963
"1296",2023-08-22,62.43,0.00240306,25979.3762952236
"1297",2023-08-23,60.4,0.00230807,26169.0503320956
"1298",2023-08-24,60.69,0.00230899,26284.2195072304
"1299",2023-08-25,60.06,0.0023062,26042.8410372041
"1300",2023-08-26,60.08,0.00230794,26031.8725790099
"1301",2023-08-27,60.02,0.00230312,26060.3008093369
"1302",2023-08-28,59.98,0.00230464,26025.7567342405
"1303",2023-08-29,61.65,0.00230838,26707.0413016921
"1304",2023-08-30,63.26,0.00231229,27358.160092376
"1305",2023-08-31,62.4,0.00232229,26870.0291522592
"1306",2023-09-01,60.19,0.00232462,25892.4039197804
"1307",2023-09-02,59.9,0.00231985,25820.6349548462
"1308",2023-09-03,59.87,0.00231054,25911.6916391839
"1309",2023-09-04,59.8,0.00230942,25893.947398048
"1310",2023-09-05,59.72,0.00232132,25726.7416814571
"1311",2023-09-06,61.54,0.00239295,25717.2109739025
"1312",2023-09-07,62.15,0.0024063,25828.0347421352
"1313",2023-09-08,62.57,0.00240495,26017.1729141978
"1314",2023-09-09,62.59,0.00241943,25869.7296470656
"1315",2023-09-10,62.16,0.00240799,25814.0606896208
"1316",2023-09-11,61.94,0.00242953,25494.6429967936
"1317",2023-09-12,62.05,0.00239811,25874.5428691761
"1318",2023-09-13,62.75,0.00240519,26089.4149734532
"1319",2023-09-14,63.37,0.00239639,26443.9427639074
"1320",2023-09-15,63.31,0.0023885,26506.1754239062
"1321",2023-09-16,63.37,0.0023856,26563.547954393
"1322",2023-09-17,63.37,0.00238835,26532.9620867963
"1323",2023-09-18,64.79,0.00241175,26864.3101482326
"1324",2023-09-19,63.97,0.00236522,27046.1098756141
"1325",2023-09-20,62.87,0.00231806,27121.8173817761
"1326",2023-09-21,62.14,0.00232067,26776.7498179405
"1327",2023-09-22,61.71,0.00231927,26607.5101217193
"1328",2023-09-23,61.76,0.00232376,26577.6155885289
"1329",2023-09-24,61.22,0.00230511,26558.3855000412
"1330",2023-09-25,59.84,0.00228463,26192.4250316244
"1331",2023-09-26,59.73,0.0022767,26235.3406245882
"1332",2023-09-27,59.7,0.002269,26311.1502864698
"1333",2023-09-28,60.65,0.00227396,26671.5333603054
"1334",2023-09-29,61.21,0.00227067,26956.8012965336
"1335",2023-09-30,61.11,0.00226566,26972.2729800588
"1336",2023-10-01,61.21,0.00225249,27174.3714733473
"1337",2023-10-02,63.18,0.00225197,28055.4359072279
"1338",2023-10-03,62.01,0.00225619,27484.3873964515
"1339",2023-10-04,62.27,0.0022628,27519.0030051264
"1340",2023-10-05,62.59,0.00226453,27639.2893889681
"1341",2023-10-06,63,0.00227311,27715.3327379669
"1342",2023-10-07,64.14,0.00229529,27944.1813452766
"1343",2023-10-08,62.55,0.00223923,27933.7093554481
"1344",2023-10-09,61.8,0.00223276,27678.7473799244
"1345",2023-10-10,61.52,0.00223487,27527.3282114843
"1346",2023-10-11,60.32,0.0022331,27011.7773498724
"1347",2023-10-12,60.1,0.00224616,26756.7760088329
"1348",2023-10-13,60.31,0.0022495,26810.4023116248
"1349",2023-10-14,60.18,0.00223843,26884.9148733711
"1350",2023-10-15,59.79,0.00221914,26942.8697603576
"1351",2023-10-16,60.2,0.00215688,27910.6858054227
"1352",2023-10-17,59.81,0.00210582,28402.2376081526
"1353",2023-10-18,59.73,0.00210233,28411.3340912226
"1354",2023-10-19,59.85,0.0021007,28490.5031656115
"1355",2023-10-20,62.11,0.00210926,29446.3461119065
"1356",2023-10-21,62.66,0.00210237,29804.4587774749
"1357",2023-10-22,62.56,0.00209044,29926.7139932263
"1358",2023-10-23,64.56,0.00208825,30915.8386208548
"1359",2023-10-24,72.27,0.00211994,34090.5874694567
"1360",2023-10-25,74.19,0.00216046,34339.9090934338
"1361",2023-10-26,73.37,0.00213637,34343.3019561218
"1362",2023-10-27,72.1,0.00212249,33969.5357810873
"1363",2023-10-28,71.82,0.00210665,34092.0418674198
"1364",2023-10-29,71.93,0.00209647,34310.0545202173
"1365",2023-10-30,70.71,0.00205245,34451.5091719652
"1366",2023-10-31,70.52,0.00204997,34400.5034220013
"1367",2023-11-01,71.12,0.00205544,34600.8640485735
"1368",2023-11-02,72.6,0.0020645,35165.8997335917
"1369",2023-11-03,71.42,0.0020679,34537.4534551961
"1370",2023-11-04,74.31,0.00213623,34785.5802043787
"1371",2023-11-05,76,0.00216727,35067.1582220951
"1372",2023-11-06,75.68,0.0021614,35014.3425557509
"1373",2023-11-07,77.14,0.00220506,34983.1750609961
